-10.000000	1.800000	0.004060
-10.000000	1.900000	0.000603
-10.000000	2.000000	-0.003093
-10.000000	2.100000	-0.006440
-10.000000	2.200000	-0.008773
-10.000000	2.300000	-0.009487
-10.000000	2.400000	-0.008221
-10.000000	2.500000	-0.005032
-10.000000	2.600000	-0.000507
-10.000000	2.700000	0.004270
-10.000000	2.800000	0.007930
-10.000000	2.900000	0.009221
-10.000000	3.000000	0.007493
-10.000000	3.100000	0.003092
-10.000000	3.200000	-0.002544
-10.000000	3.300000	-0.007252
-10.000000	3.400000	-0.008959
-10.000000	3.500000	-0.006677
-10.000000	3.600000	-0.001212
-10.000000	3.700000	0.004913
-10.000000	3.800000	0.008512
-10.000000	3.900000	0.007436
-10.000000	4.000000	0.002040
-10.000000	4.100000	-0.004627
-10.000000	4.200000	-0.008378
-10.000000	4.300000	-0.006561
-10.000000	4.400000	-0.000172
-10.000000	4.500000	0.006353
-10.000000	4.600000	0.008074
-10.000000	4.700000	0.003430
-10.000000	4.800000	-0.004023
-10.000000	4.900000	-0.008036
-10.000000	5.000000	-0.004928
-10.000000	5.100000	0.002694
-10.000000	5.200000	0.007723
-10.000000	5.300000	0.005120
-10.000000	5.400000	-0.002689
-10.000000	5.500000	-0.007617
-10.000000	5.600000	-0.004216
-10.000000	5.700000	0.003901
-10.000000	5.800000	0.007427
-10.000000	5.900000	0.002039
-10.000000	6.000000	-0.005812
-10.000000	6.100000	-0.006211
-10.000000	6.200000	0.001505
-10.000000	6.300000	0.007115
-10.000000	6.400000	0.002839
-10.000000	6.500000	-0.005411
-10.000000	6.600000	-0.005679
-10.000000	6.700000	0.002539
-10.000000	6.800000	0.006755
-10.000000	6.900000	0.000304
-10.000000	7.000000	-0.006541
-10.000000	7.100000	-0.002506
-10.000000	7.200000	0.005691
-10.000000	7.300000	0.003938
-10.000000	7.400000	-0.004733
-10.000000	7.500000	-0.004721
-10.000000	7.600000	0.003988
-10.000000	7.700000	0.005037
-10.000000	7.800000	-0.003606
-10.000000	7.900000	-0.005018
-10.000000	8.000000	0.003628
-10.000000	8.100000	0.004709
-10.000000	8.200000	-0.004012
-10.000000	8.300000	-0.004062
-10.000000	8.400000	0.004643
-10.000000	8.500000	0.002973
-10.000000	8.600000	-0.005298
-10.000000	8.700000	-0.001348
-10.000000	8.800000	0.005626
-10.000000	8.900000	-0.000774
-10.000000	9.000000	-0.005174
-10.000000	9.100000	0.003078
-10.000000	9.200000	0.003547
-10.000000	9.300000	-0.004863
-10.000000	9.400000	-0.000717
-10.000000	9.500000	0.005168
-10.000000	9.600000	-0.002599
-10.000000	9.700000	-0.003275
-10.000000	9.800000	0.004859
-10.000000	9.900000	-0.000452
-9.900000	-10.000000	-0.000452
-9.900000	-9.900000	0.004827
-9.900000	-9.800000	-0.003432
-9.900000	-9.700000	-0.002324
-9.900000	-9.600000	0.005230
-9.900000	-9.500000	-0.001240
-9.900000	-9.400000	-0.004561
-9.900000	-9.300000	0.004086
-9.900000	-9.200000	0.002320
-9.900000	-9.100000	-0.005443
-9.900000	-9.000000	0.000339
-9.900000	-8.900000	0.005423
-9.900000	-8.800000	-0.002628
-9.900000	-8.700000	-0.004554
-9.900000	-8.600000	0.004242
-9.900000	-8.500000	0.003384
-9.900000	-8.400000	-0.005221
-9.900000	-8.300000	-0.002309
-9.900000	-8.200000	0.005751
-9.900000	-8.100000	0.001555
-9.900000	-8.000000	-0.006026
-9.900000	-7.900000	-0.001231
-9.900000	-7.800000	0.006170
-9.900000	-7.700000	0.001390
-9.900000	-7.600000	-0.006202
-9.900000	-7.500000	-0.002051
-9.900000	-7.400000	0.006022
-9.900000	-7.300000	0.003189
-9.900000	-7.200000	-0.005414
-9.900000	-7.100000	-0.004667
-9.900000	-7.000000	0.004089
-9.900000	-6.900000	0.006141
-9.900000	-6.800000	-0.001804
-9.900000	-6.700000	-0.006992
-9.900000	-6.600000	-0.001392
-9.900000	-6.500000	0.006391
-9.900000	-6.400000	0.004852
-9.900000	-6.300000	-0.003672
-9.900000	-6.200000	-0.007169
-9.900000	-6.100000	-0.000970
-9.900000	-6.000000	0.006576
-9.900000	-5.900000	0.005770
-9.900000	-5.800000	-0.002222
-9.900000	-5.700000	-0.007604
-9.900000	-5.600000	-0.004137
-9.900000	-5.500000	0.004044
-9.900000	-5.400000	0.007847
-9.900000	-5.300000	0.003351
-9.900000	-5.200000	-0.004605
-9.900000	-5.100000	-0.008042
-9.900000	-5.000000	-0.003811
-9.900000	-4.900000	0.003944
-9.900000	-4.800000	0.008221
-9.900000	-4.700000	0.005487
-9.900000	-4.600000	-0.001754
-9.900000	-4.500000	-0.007613
-9.900000	-4.400000	-0.007710
-9.900000	-4.300000	-0.002216
-9.900000	-4.200000	0.004803
-9.900000	-4.100000	0.008609
-9.900000	-4.000000	0.006939
-9.900000	-3.900000	0.001081
-9.900000	-3.800000	-0.005363
-9.900000	-3.700000	-0.008818
-9.900000	-3.600000	-0.007652
-9.900000	-3.500000	-0.002717
-9.900000	-3.400000	0.003434
-9.900000	-3.300000	0.007991
-9.900000	-3.200000	0.009154
-9.900000	-3.100000	0.006703
-9.900000	-3.000000	0.001819
-9.900000	-2.900000	-0.003609
-9.900000	-2.800000	-0.007762
-9.900000	-2.700000	-0.009481
-9.900000	-2.600000	-0.008495
-9.900000	-2.500000	-0.005316
-9.900000	-2.400000	-0.000938
-9.900000	-2.300000	0.003524
-9.900000	-2.200000	0.007126
-9.900000	-2.100000	0.009273
-9.900000	-2.000000	0.009762
-9.900000	-1.900000	0.008721
-9.900000	-1.800000	0.006505
-9.900000	-1.700000	0.003575
-9.900000	-1.600000	0.000388
-9.900000	-1.500000	-0.002670
-9.900000	-1.400000	-0.005322
-9.900000	-1.300000	-0.007408
-9.900000	-1.200000	-0.008873
-9.900000	-1.100000	-0.009740
-9.900000	-1.000000	-0.010087
-9.900000	-0.900000	-0.010020
-9.900000	-0.800000	-0.009653
-9.900000	-0.700000	-0.009096
-9.900000	-0.600000	-0.008446
-9.900000	-0.500000	-0.007783
-9.900000	-0.400000	-0.007168
-9.900000	-0.300000	-0.006649
-9.900000	-0.200000	-0.006258
-9.900000	-0.100000	-0.006016
-9.900000	0.000000	-0.005934
-9.900000	0.100000	-0.006016
-9.900000	0.200000	-0.006258
-9.900000	0.300000	-0.006649
-9.900000	0.400000	-0.007168
-9.900000	0.500000	-0.007783
-9.900000	0.600000	-0.008446
-9.900000	0.700000	-0.009096
-9.900000	0.800000	-0.009653
-9.900000	0.900000	-0.010020
-9.900000	1.000000	-0.010087
-9.900000	1.100000	-0.009740
-9.900000	1.200000	-0.008873
-9.900000	1.300000	-0.007408
-9.900000	1.400000	-0.005322
-9.900000	1.500000	-0.002670
-9.900000	1.600000	0.000388
-9.900000	1.700000	0.003575
-9.900000	1.800000	0.006505
-9.900000	1.900000	0.008721
-9.900000	2.000000	0.009762
-9.900000	2.100000	0.009273
-9.900000	2.200000	0.007126
-9.900000	2.300000	0.003524
-9.900000	2.400000	-0.000938
-9.900000	2.500000	-0.005316
-9.900000	2.600000	-0.008495
-9.900000	2.700000	-0.009481
-9.900000	2.800000	-0.007762
-9.900000	2.900000	-0.003609
-9.900000	3.000000	0.001819
-9.900000	3.100000	0.006703
-9.900000	3.200000	0.009154
-9.900000	3.300000	0.007991
-9.900000	3.400000	0.003434
-9.900000	3.500000	-0.002717
-9.900000	3.600000	-0.007652
-9.900000	3.700000	-0.008818
-9.900000	3.800000	-0.005363
-9.900000	3.900000	0.001081
-9.900000	4.000000	0.006939
-9.900000	4.100000	0.008609
-9.900000	4.200000	0.004803
-9.900000	4.300000	-0.002216
-9.900000	4.400000	-0.007710
-9.900000	4.500000	-0.007613
-9.900000	4.600000	-0.001754
-9.900000	4.700000	0.005487
-9.900000	4.800000	0.008221
-9.900000	4.900000	0.003944
-9.900000	5.000000	-0.003811
-9.900000	5.100000	-0.008042
-9.900000	5.200000	-0.004605
-9.900000	5.300000	0.003351
-9.900000	5.400000	0.007847
-9.900000	5.500000	0.004044
-9.900000	5.600000	-0.004137
-9.900000	5.700000	-0.007604
-9.900000	5.800000	-0.002222
-9.900000	5.900000	0.005770
-9.900000	6.000000	0.006576
-9.900000	6.100000	-0.000970
-9.900000	6.200000	-0.007169
-9.900000	6.300000	-0.003672
-9.900000	6.400000	0.004852
-9.900000	6.500000	0.006391
-9.900000	6.600000	-0.001392
-9.900000	6.700000	-0.006992
-9.900000	6.800000	-0.001804
-9.900000	6.900000	0.006141
-9.900000	7.000000	0.004089
-9.900000	7.100000	-0.004667
-9.900000	7.200000	-0.005414
-9.900000	7.300000	0.003189
-9.900000	7.400000	0.006022
-9.900000	7.500000	-0.002051
-9.900000	7.600000	-0.006202
-9.900000	7.700000	0.001390
-9.900000	7.800000	0.006170
-9.900000	7.900000	-0.001231
-9.900000	8.000000	-0.006026
-9.900000	8.100000	0.001555
-9.900000	8.200000	0.005751
-9.900000	8.300000	-0.002309
-9.900000	8.400000	-0.005221
-9.900000	8.500000	0.003384
-9.900000	8.600000	0.004242
-9.900000	8.700000	-0.004554
-9.900000	8.800000	-0.002628
-9.900000	8.900000	0.005423
-9.900000	9.000000	0.000339
-9.900000	9.100000	-0.005443
-9.900000	9.200000	0.002320
-9.900000	9.300000	0.004086
-9.900000	9.400000	-0.004561
-9.900000	9.500000	-0.001240
-9.900000	9.600000	0.005230
-9.900000	9.700000	-0.002324
-9.900000	9.800000	-0.003432
-9.900000	9.900000	0.004827
-9.800000	-10.000000	0.004859
-9.800000	-9.900000	-0.003432
-9.800000	-9.800000	-0.002231
-9.800000	-9.700000	0.005249
-9.800000	-9.600000	-0.001548
-9.800000	-9.500000	-0.004322
-9.800000	-9.400000	0.004424
-9.800000	-9.300000	0.001711
-9.800000	-9.200000	-0.005531
-9.800000	-9.100000	0.001224
-9.800000	-9.000000	0.005061
-9.800000	-8.900000	-0.003584
-9.800000	-8.800000	-0.003680
-9.800000	-8.700000	0.005073
-9.800000	-8.600000	0.002039
-9.800000	-8.500000	-0.005806
-9.800000	-8.400000	-0.000573
-9.800000	-8.300000	0.006063
-9.800000	-8.200000	-0.000507
-9.800000	-8.100000	-0.006124
-9.800000	-8.000000	0.001126
-9.800000	-7.900000	0.006185
-9.800000	-7.800000	-0.001264
-9.800000	-7.700000	-0.006335
-9.800000	-7.600000	0.000895
-9.800000	-7.500000	0.006547
-9.800000	-7.400000	0.000024
-9.800000	-7.300000	-0.006660
-9.800000	-7.200000	-0.001510
-9.800000	-7.100000	0.006376
-9.800000	-7.000000	0.003466
-9.800000	-6.900000	-0.005290
-9.800000	-6.800000	-0.005542
-9.800000	-6.700000	0.003033
-9.800000	-6.600000	0.007019
-9.800000	-6.500000	0.000433
-9.800000	-6.400000	-0.006880
-9.800000	-6.300000	-0.004409
-9.800000	-6.200000	0.004251
-9.800000	-6.100000	0.007237
-9.800000	-6.000000	0.000704
-9.800000	-5.900000	-0.006800
-9.800000	-5.800000	-0.005917
-9.800000	-5.700000	0.002115
-9.800000	-5.600000	0.007742
-9.800000	-5.500000	0.004641
-9.800000	-5.400000	-0.003572
-9.800000	-5.300000	-0.008051
-9.800000	-5.200000	-0.004301
-9.800000	-5.100000	0.003726
-9.800000	-5.000000	0.008229
-9.800000	-4.900000	0.005169
-9.800000	-4.800000	-0.002486
-9.800000	-4.700000	-0.008035
-9.800000	-4.600000	-0.006995
-9.800000	-4.500000	-0.000439
-9.800000	-4.400000	0.006447
-9.800000	-4.300000	0.008648
-9.800000	-4.200000	0.004840
-9.800000	-4.100000	-0.002169
-9.800000	-4.000000	-0.007774
-9.800000	-3.900000	-0.008647
-9.800000	-3.800000	-0.004531
-9.800000	-3.700000	0.002040
-9.800000	-3.600000	0.007493
-9.800000	-3.500000	0.009193
-9.800000	-3.400000	0.006575
-9.800000	-3.300000	0.001081
-9.800000	-3.200000	-0.004790
-9.800000	-3.100000	-0.008693
-9.800000	-3.000000	-0.009324
-9.800000	-2.900000	-0.006716
-9.800000	-2.800000	-0.001983
-9.800000	-2.700000	0.003251
-9.800000	-2.600000	0.007451
-9.800000	-2.500000	0.009603
-9.800000	-2.400000	0.009379
-9.800000	-2.300000	0.007073
-9.800000	-2.200000	0.003390
-9.800000	-2.100000	-0.000805
-9.800000	-2.000000	-0.004713
-9.800000	-1.900000	-0.007741
-9.800000	-1.800000	-0.009562
-9.800000	-1.700000	-0.010104
-9.800000	-1.600000	-0.009491
-9.800000	-1.500000	-0.007974
-9.800000	-1.400000	-0.005851
-9.800000	-1.300000	-0.003418
-9.800000	-1.200000	-0.000928
-9.800000	-1.100000	0.001428
-9.800000	-1.000000	0.003527
-9.800000	-0.900000	0.005303
-9.800000	-0.800000	0.006737
-9.800000	-0.700000	0.007847
-9.800000	-0.600000	0.008669
-9.800000	-0.500000	0.009252
-9.800000	-0.400000	0.009648
-9.800000	-0.300000	0.009902
-9.800000	-0.200000	0.010054
-9.800000	-0.100000	0.010134
-9.800000	0.000000	0.010158
-9.800000	0.100000	0.010134
-9.800000	0.200000	0.010054
-9.800000	0.300000	0.009902
-9.800000	0.400000	0.009648
-9.800000	0.500000	0.009252
-9.800000	0.600000	0.008669
-9.800000	0.700000	0.007847
-9.800000	0.800000	0.006737
-9.800000	0.900000	0.005303
-9.800000	1.000000	0.003527
-9.800000	1.100000	0.001428
-9.800000	1.200000	-0.000928
-9.800000	1.300000	-0.003418
-9.800000	1.400000	-0.005851
-9.800000	1.500000	-0.007974
-9.800000	1.600000	-0.009491
-9.800000	1.700000	-0.010104
-9.800000	1.800000	-0.009562
-9.800000	1.900000	-0.007741
-9.800000	2.000000	-0.004713
-9.800000	2.100000	-0.000805
-9.800000	2.200000	0.003390
-9.800000	2.300000	0.007073
-9.800000	2.400000	0.009379
-9.800000	2.500000	0.009603
-9.800000	2.600000	0.007451
-9.800000	2.700000	0.003251
-9.800000	2.800000	-0.001983
-9.800000	2.900000	-0.006716
-9.800000	3.000000	-0.009324
-9.800000	3.100000	-0.008693
-9.800000	3.200000	-0.004790
-9.800000	3.300000	0.001081
-9.800000	3.400000	0.006575
-9.800000	3.500000	0.009193
-9.800000	3.600000	0.007493
-9.800000	3.700000	0.002040
-9.800000	3.800000	-0.004531
-9.800000	3.900000	-0.008647
-9.800000	4.000000	-0.007774
-9.800000	4.100000	-0.002169
-9.800000	4.200000	0.004840
-9.800000	4.300000	0.008648
-9.800000	4.400000	0.006447
-9.800000	4.500000	-0.000439
-9.800000	4.600000	-0.006995
-9.800000	4.700000	-0.008035
-9.800000	4.800000	-0.002486
-9.800000	4.900000	0.005169
-9.800000	5.000000	0.008229
-9.800000	5.100000	0.003726
-9.800000	5.200000	-0.004301
-9.800000	5.300000	-0.008051
-9.800000	5.400000	-0.003572
-9.800000	5.500000	0.004641
-9.800000	5.600000	0.007742
-9.800000	5.700000	0.002115
-9.800000	5.800000	-0.005917
-9.800000	5.900000	-0.006800
-9.800000	6.000000	0.000704
-9.800000	6.100000	0.007237
-9.800000	6.200000	0.004251
-9.800000	6.300000	-0.004409
-9.800000	6.400000	-0.006880
-9.800000	6.500000	0.000433
-9.800000	6.600000	0.007019
-9.800000	6.700000	0.003033
-9.800000	6.800000	-0.005542
-9.800000	6.900000	-0.005290
-9.800000	7.000000	0.003466
-9.800000	7.100000	0.006376
-9.800000	7.200000	-0.001510
-9.800000	7.300000	-0.006660
-9.800000	7.400000	0.000024
-9.800000	7.500000	0.006547
-9.800000	7.600000	0.000895
-9.800000	7.700000	-0.006335
-9.800000	7.800000	-0.001264
-9.800000	7.900000	0.006185
-9.800000	8.000000	0.001126
-9.800000	8.100000	-0.006124
-9.800000	8.200000	-0.000507
-9.800000	8.300000	0.006063
-9.800000	8.400000	-0.000573
-9.800000	8.500000	-0.005806
-9.800000	8.600000	0.002039
-9.800000	8.700000	0.005073
-9.800000	8.800000	-0.003680
-9.800000	8.900000	-0.003584
-9.800000	9.000000	0.005061
-9.800000	9.100000	0.001224
-9.800000	9.200000	-0.005531
-9.800000	9.300000	0.001711
-9.800000	9.400000	0.004424
-9.800000	9.500000	-0.004322
-9.800000	9.600000	-0.001548
-9.800000	9.700000	0.005249
-9.800000	9.800000	-0.002231
-9.800000	9.900000	-0.003432
-9.700000	-10.000000	-0.003275
-9.700000	-9.900000	-0.002324
-9.700000	-9.800000	0.005249
-9.700000	-9.700000	-0.001649
-9.700000	-9.600000	-0.004193
-9.700000	-9.500000	0.004605
-9.700000	-9.400000	0.001290
-9.700000	-9.300000	-0.005527
-9.700000	-9.200000	0.001870
-9.700000	-9.100000	0.004666
-9.700000	-9.000000	-0.004250
-9.700000	-8.900000	-0.002829
-9.700000	-8.800000	0.005546
-9.700000	-8.700000	0.000787
-9.700000	-8.600000	-0.005949
-9.700000	-8.500000	0.000984
-9.700000	-8.400000	0.005831
-9.700000	-8.300000	-0.002292
-9.700000	-8.200000	-0.005549
-9.700000	-8.100000	0.003118
-9.700000	-8.000000	0.005358
-9.700000	-7.900000	-0.003500
-9.700000	-7.800000	-0.005403
-9.700000	-7.700000	0.003452
-9.700000	-7.600000	0.005724
-9.700000	-7.500000	-0.002932
-9.700000	-7.400000	-0.006250
-9.700000	-7.300000	0.001842
-9.700000	-7.200000	0.006771
-9.700000	-7.100000	-0.000092
-9.700000	-7.000000	-0.006913
-9.700000	-6.900000	-0.002276
-9.700000	-6.800000	0.006152
-9.700000	-6.700000	0.004904
-9.700000	-6.600000	-0.003982
-9.700000	-6.500000	-0.006964
-9.700000	-6.400000	0.000285
-9.700000	-6.300000	0.007219
-9.700000	-6.200000	0.004155
-9.700000	-6.100000	-0.004590
-9.700000	-6.000000	-0.007375
-9.700000	-5.900000	-0.000734
-9.700000	-5.800000	0.006887
-9.700000	-5.700000	0.006268
-9.700000	-5.600000	-0.001691
-9.700000	-5.500000	-0.007798
-9.700000	-5.400000	-0.005398
-9.700000	-5.300000	0.002746
-9.700000	-5.200000	0.008124
-9.700000	-5.100000	0.005487
-9.700000	-5.000000	-0.002405
-9.700000	-4.900000	-0.008113
-9.700000	-4.800000	-0.006640
-9.700000	-4.700000	0.000507
-9.700000	-4.600000	0.007249
-9.700000	-4.500000	0.008279
-9.700000	-4.400000	0.003045
-9.700000	-4.300000	-0.004393
-9.700000	-4.200000	-0.008766
-9.700000	-4.100000	-0.007304
-9.700000	-4.000000	-0.001216
-9.700000	-3.900000	0.005579
-9.700000	-3.800000	0.009117
-9.700000	-3.700000	0.007632
-9.700000	-3.600000	0.002183
-9.700000	-3.500000	-0.004294
-9.700000	-3.400000	-0.008693
-9.700000	-3.300000	-0.009197
-9.700000	-3.200000	-0.005857
-9.700000	-3.100000	-0.000265
-9.700000	-3.000000	0.005337
-9.700000	-2.900000	0.008993
-9.700000	-2.800000	0.009666
-9.700000	-2.700000	0.007404
-9.700000	-2.600000	0.003110
-9.700000	-2.500000	-0.001892
-9.700000	-2.400000	-0.006305
-9.700000	-2.300000	-0.009189
-9.700000	-2.200000	-0.010104
-9.700000	-2.100000	-0.009096
-9.700000	-2.000000	-0.006573
-9.700000	-1.900000	-0.003129
-9.700000	-1.800000	0.000610
-9.700000	-1.700000	0.004104
-9.700000	-1.600000	0.006972
-9.700000	-1.500000	0.009001
-9.700000	-1.400000	0.010134
-9.700000	-1.300000	0.010433
-9.700000	-1.200000	0.010035
-9.700000	-1.100000	0.009114
-9.700000	-1.000000	0.007846
-9.700000	-0.900000	0.006396
-9.700000	-0.800000	0.004895
-9.700000	-0.700000	0.003448
-9.700000	-0.600000	0.002126
-9.700000	-0.500000	0.000976
-9.700000	-0.400000	0.000024
-9.700000	-0.300000	-0.000719
-9.700000	-0.200000	-0.001248
-9.700000	-0.100000	-0.001565
-9.700000	0.000000	-0.001670
-9.700000	0.100000	-0.001565
-9.700000	0.200000	-0.001248
-9.700000	0.300000	-0.000719
-9.700000	0.400000	0.000024
-9.700000	0.500000	0.000976
-9.700000	0.600000	0.002126
-9.700000	0.700000	0.003448
-9.700000	0.800000	0.004895
-9.700000	0.900000	0.006396
-9.700000	1.000000	0.007846
-9.700000	1.100000	0.009114
-9.700000	1.200000	0.010035
-9.700000	1.300000	0.010433
-9.700000	1.400000	0.010134
-9.700000	1.500000	0.009001
-9.700000	1.600000	0.006972
-9.700000	1.700000	0.004104
-9.700000	1.800000	0.000610
-9.700000	1.900000	-0.003129
-9.700000	2.000000	-0.006573
-9.700000	2.100000	-0.009096
-9.700000	2.200000	-0.010104
-9.700000	2.300000	-0.009189
-9.700000	2.400000	-0.006305
-9.700000	2.500000	-0.001892
-9.700000	2.600000	0.003110
-9.700000	2.700000	0.007404
-9.700000	2.800000	0.009666
-9.700000	2.900000	0.008993
-9.700000	3.000000	0.005337
-9.700000	3.100000	-0.000265
-9.700000	3.200000	-0.005857
-9.700000	3.300000	-0.009197
-9.700000	3.400000	-0.008693
-9.700000	3.500000	-0.004294
-9.700000	3.600000	0.002183
-9.700000	3.700000	0.007632
-9.700000	3.800000	0.009117
-9.700000	3.900000	0.005579
-9.700000	4.000000	-0.001216
-9.700000	4.100000	-0.007304
-9.700000	4.200000	-0.008766
-9.700000	4.300000	-0.004393
-9.700000	4.400000	0.003045
-9.700000	4.500000	0.008279
-9.700000	4.600000	0.007249
-9.700000	4.700000	0.000507
-9.700000	4.800000	-0.006640
-9.700000	4.900000	-0.008113
-9.700000	5.000000	-0.002405
-9.700000	5.100000	0.005487
-9.700000	5.200000	0.008124
-9.700000	5.300000	0.002746
-9.700000	5.400000	-0.005398
-9.700000	5.500000	-0.007798
-9.700000	5.600000	-0.001691
-9.700000	5.700000	0.006268
-9.700000	5.800000	0.006887
-9.700000	5.900000	-0.000734
-9.700000	6.000000	-0.007375
-9.700000	6.100000	-0.004590
-9.700000	6.200000	0.004155
-9.700000	6.300000	0.007219
-9.700000	6.400000	0.000285
-9.700000	6.500000	-0.006964
-9.700000	6.600000	-0.003982
-9.700000	6.700000	0.004904
-9.700000	6.800000	0.006152
-9.700000	6.900000	-0.002276
-9.700000	7.000000	-0.006913
-9.700000	7.100000	-0.000092
-9.700000	7.200000	0.006771
-9.700000	7.300000	0.001842
-9.700000	7.400000	-0.006250
-9.700000	7.500000	-0.002932
-9.700000	7.600000	0.005724
-9.700000	7.700000	0.003452
-9.700000	7.800000	-0.005403
-9.700000	7.900000	-0.003500
-9.700000	8.000000	0.005358
-9.700000	8.100000	0.003118
-9.700000	8.200000	-0.005549
-9.700000	8.300000	-0.002292
-9.700000	8.400000	0.005831
-9.700000	8.500000	0.000984
-9.700000	8.600000	-0.005949
-9.700000	8.700000	0.000787
-9.700000	8.800000	0.005546
-9.700000	8.900000	-0.002829
-9.700000	9.000000	-0.004250
-9.700000	9.100000	0.004666
-9.700000	9.200000	0.001870
-9.700000	9.300000	-0.005527
-9.700000	9.400000	0.001290
-9.700000	9.500000	0.004605
-9.700000	9.600000	-0.004193
-9.700000	9.700000	-0.001649
-9.700000	9.800000	0.005249
-9.700000	9.900000	-0.002324
-9.600000	-10.000000	-0.002599
-9.600000	-9.900000	0.005230
-9.600000	-9.800000	-0.001548
-9.600000	-9.700000	-0.004193
-9.600000	-9.600000	0.004662
-9.600000	-9.500000	0.001076
-9.600000	-9.400000	-0.005499
-9.600000	-9.300000	0.002286
-9.600000	-9.200000	0.004326
-9.600000	-9.100000	-0.004679
-9.600000	-9.000000	-0.002101
-9.600000	-8.900000	0.005767
-9.600000	-8.800000	-0.000271
-9.600000	-8.700000	-0.005807
-9.600000	-8.600000	0.002257
-9.600000	-8.500000	0.005267
-9.600000	-8.400000	-0.003684
-9.600000	-8.300000	-0.004577
-9.600000	-8.200000	0.004592
-9.600000	-8.100000	0.004036
-9.600000	-8.000000	-0.005093
-9.600000	-7.900000	-0.003822
